From_Date,From Time,Offense,Zip Code,DVFlag,Race,Sex,Firearm Used Flag  
41732,0.02,2100,64130,U,B,M,N
41987,0.92,640,64113,U,U,U,N
41996,0.81,2031,64130,Y,B,F,N
41750,0.98,802,64167,Y,B,F,N
41754,0.14,1401,64119,U,U,U,N
41865,0.88,401,64124,N,W,F,Y
41740,0.75,2601,64106,U,W,M,N
41721,0.27,2601,64110,U,U,U,N
41640,0.83,640,64114,U,U,U,N
41712,0.61,1850,64110,U,,,N
41997,0.31,401,64130,U,B,M,Y
41977,0,650,64108,U,W,F,N
41983,0.78,402,64127,U,B,F,Y
41815,0.9,502,64131,U,B,M,N
41842,0.9,403,64116,Y,W,M,N
41719,0.99,802,64130,U,B,F,N
41865,0.76,301,64106,U,W,M,N
41880,0.81,650,64110,U,W,M,N
41683,0.65,1120,64111,U,,,N
41650,0.71,501,64134,U,W,M,N
42003,0.61,1849,64124,U,,,N
41857,0.42,2201,64130,U,,,N
41971,0.92,640,64111,U,U,U,N
41864,0.29,2601,64120,U,,,N
41702,0.91,1401,64124,U,U,U,N
41986,0,2601,64120,U,B,M,N
41365,0,2601,,U,U,U,N
41962,0.71,501,64151,N,W,F,N
41678,0.25,501,64128,U,U,U,N
41807,0.95,2402,64106,U,B,M,N
41862,0.58,802,64111,Y,B,M,N
41889,0.97,802,64134,Y,B,F,N
41897,0.85,640,64111,U,W,F,N
41768,0.89,802,64130,Y,B,F,N
41939,0.71,1401,64108,U,B,F,N
41884,0.83,702,64130,U,B,M,N
41979,0.58,690,64108,N,U,U,N
41973,0.79,1122,64103,U,U,U,N
41826,0.05,1850,64124,U,,,N
41754,0.69,630,64153,U,,,N
41873,0.71,670,64105,U,U,U,N
41710,0.71,650,64106,U,U,U,N
40909,0.42,1120,64130,U,B,F,N
41650,0.38,801,64134,U,B,M,N
41683,0.38,650,64133,U,U,U,N
41826,0.9,1850,64110,U,,,N
41919,0.89,1849,64127,U,,,N
41782,0.69,301,64109,N,B,M,N
41963,0.63,650,64131,U,U,U,N
41911,0.29,2601,64106,U,,,N
41905,0.56,801,64131,U,W,M,N
41917,0.98,501,64120,U,U,U,N
41717,0.92,802,64137,U,W,M,N
41889,0.05,1850,64106,U,B,M,N
41677,0.96,640,64111,U,U,U,N
41734,0.78,802,64131,Y,B,F,N
41786,0.33,1122,64117,U,U,U,N
41827,0.63,640,64137,U,W,M,N
42002,0.11,1401,64109,U,B,M,N
41971,0.83,650,64134,U,B,F,N
41785,0.99,2601,64130,U,B,M,N
41964,0.42,501,64116,U,U,U,N
41919,0.09,1001,64111,U,B,F,N
41891,0.31,670,64127,U,U,U,N
41761,0.42,1401,64128,U,B,M,N
41751,0.37,670,64154,U,W,M,N
41984,0.51,501,64124,U,W,F,N
41676,0.94,302,64120,U,B,M,Y
41977,0.76,630,64123,U,,,N
41975,0.61,501,64151,U,W,M,N
41910,0.86,2604,64108,U,A,M,N
41573,0.63,1401,64154,N,B,F,N
41671,0,1750,64119,N,B,M,N
41825,0.03,302,64111,N,B,M,N
41669,0.31,501,64108,U,B,M,N
41832,0.31,501,64110,U,U,U,N
41812,0.08,801,64111,N,W,F,N
41809,0.04,802,64114,U,B,M,N
41902,0.76,302,64132,U,B,M,Y
41724,0.47,670,64119,N,U,U,N
41708,0.19,802,64138,U,B,M,N
41704,0.42,1849,64110,U,B,M,N
41742,0.5,650,64108,U,W,M,N
41856,0.61,1849,64133,U,,,N
41748,0.85,670,64129,N,U,U,N
41903,0.97,801,64130,U,W,F,N
41675,0.99,802,64124,Y,B,F,N
41905,0.73,630,64145,U,,,N
41947,0.9,901,64110,U,B,F,N
41979,0.57,1401,64145,U,,,N
41935,0.41,501,64124,U,U,U,N
41949,0.01,301,64127,N,B,F,N
41870,0.91,401,64138,Y,B,F,N
41741,0.5,501,64132,U,U,U,N
41716,0.98,801,64117,N,W,M,N
41894,0.69,1849,64124,U,,,N
41792,0.29,650,64155,N,W,F,N
41739,0.5,1188,64133,U,U,M,N
41783,0.93,1849,64127,U,,,N
41942,0.42,2655,64124,U,,,N
41768,0.92,801,64128,U,W,F,N
41753,0.29,2402,,U,,,N
41993,0.71,1401,64119,N,W,M,N
41789,0.38,403,64130,Y,W,F,N
41676,0.35,802,64116,Y,B,F,N
41786,0.1,1849,64119,U,,,N
41650,0.4,1352,64110,U,U,F,N
41708,0.8,801,64130,U,B,M,N
41996,0.31,302,64111,N,B,M,Y
41807,0.54,840,64106,U,B,M,N
41864,0.19,501,64127,U,U,U,N
41890,0.33,630,64145,U,B,M,N
41701,0.25,640,64130,U,B,F,N
41761,0.05,1401,64110,U,B,M,N
41763,1,1401,64137,U,U,U,N
41859,0.92,501,64134,U,W,M,N
41697,0.5,501,64114,U,U,U,N
41858,0.47,802,64127,U,B,F,N
41866,0.84,302,64133,U,B,M,Y
41639,0.71,1401,64131,U,B,F,N
41932,0.73,801,64134,U,W,F,N
41783,0.92,1401,64111,U,U,U,N
41747,0.34,501,64114,U,B,F,N
41962,0.72,302,64111,U,B,M,Y
41954,0.52,1849,64114,U,,,N
41897,0.63,2655,64111,U,B,M,N
41900,0.42,501,64130,U,B,M,N
41710,0.95,1401,64137,Y,B,F,N
41712,0.63,501,64131,U,U,U,N
41737,0.33,501,64123,U,W,M,N
41901,0.86,630,64137,U,,,N
41780,0.39,702,64151,N,W,M,N
41640,0.11,2100,64109,U,W,M,N
41945,0.58,702,64127,U,B,F,N
41652,0.53,690,64127,U,W,M,N
41778,0.33,690,64128,U,B,M,N
41886,0.25,501,64130,U,U,U,N
41771,0.6,630,64133,U,,,N
41861,0.44,301,64124,U,A,M,N
41977,0.72,501,64152,U,U,U,N
41642,0.52,702,64123,U,U,U,N
41763,0.44,802,64132,Y,B,F,N
41685,0.5,1701,64114,U,W,M,N
41769,0.06,690,64134,U,,,N
41904,0.65,640,64111,U,W,F,N
41796,0.77,502,64130,U,,,N
41725,0.77,802,64109,Y,B,M,N
41968,0.53,1120,64114,U,B,F,N
41875,0.99,802,64145,U,W,F,N
41820,0.9,101,,U,U,U,Y
41708,0.63,1849,64132,U,,,N
41809,0.15,702,64136,U,W,M,N
41652,0.79,690,64116,U,U,U,N
41959,0.5,501,64132,U,B,F,N
41841,0.93,1401,,N,W,F,N
41741,0.05,401,64109,N,B,M,Y
41866,0.56,401,64127,U,B,M,Y
41984,0.54,2655,64134,U,,,N
41655,0.68,802,,Y,W,M,N
41860,0.95,301,64127,N,B,M,N
41817,0.56,2655,64130,U,W,M,N
41834,0.5,1198,64138,U,B,M,N
41936,0.71,401,64113,U,B,M,Y
41799,0.28,3077,64128,U,W,F,N
41793,0.63,801,64127,N,W,F,N
41781,0.75,690,64106,U,U,U,N
41811,0.1,1401,64114,U,W,M,N
41767,0.68,650,64133,U,B,F,N
41815,0.38,2602,64108,U,B,F,N
41772,0.75,2655,64123,U,,,N
41836,0.96,501,64129,U,U,U,N
41963,0.54,670,64116,U,W,M,N
41843,0.78,801,64132,N,W,M,N
41949,0.8,640,64111,U,W,F,N
41708,0.67,801,64128,N,B,F,N
41989,0.62,802,64125,Y,W,F,N
41946,0.84,1850,64130,U,B,M,N
41768,0.52,2601,64137,U,U,U,N
41812,0.81,801,64109,U,W,M,N
41690,0.88,640,64111,U,W,M,N
41920,0.38,201,64132,Y,B,F,N
41996,0.83,1401,64112,U,U,U,N
41745,0.5,640,64137,U,W,F,N
41807,0.73,690,64120,U,W,M,N
41735,0.04,2655,64105,U,,,N
41747,0.23,302,64111,U,B,M,Y
41788,0.93,1849,64127,U,B,M,N
41645,0.42,1122,64134,U,W,M,N
41928,0.42,1120,64155,N,W,M,N
41786,0.66,2402,64117,U,W,M,N
41696,0.49,2655,64106,U,,,N
41822,0.99,630,64133,U,W,F,N
41762,0.69,501,64127,U,W,F,N
41968,0.94,501,64151,N,U,U,N
41804,0.46,1401,64110,U,B,M,N
41985,0.6,640,64108,U,U,U,N
41953,0.76,403,64130,U,B,M,N
41853,0.02,1001,64106,U,,,N
41723,0.76,670,64132,U,U,U,N
41647,0.5,1120,64111,U,W,F,N
41932,0.13,670,64119,N,W,F,N
41774,0.75,2601,64132,U,W,F,N
41898,0.73,1201,64129,N,B,F,N
41793,0.63,690,64126,U,,,N
41817,0.71,690,64117,N,U,U,N
41790,0.66,630,64155,U,,,N
41801,0.57,501,64128,U,B,M,N
41769,0.42,501,64133,U,W,M,N
41864,0.88,702,64114,U,U,U,N
41662,0.43,1850,64116,N,B,M,N
41848,0.5,802,64110,Y,B,M,N
41960,0.33,1401,64129,U,,,N
41898,0.04,210,64134,U,W,F,N
41655,0.67,630,64157,U,W,F,N
41813,0.73,2402,,U,W,M,N
41902,0.93,401,64157,U,W,M,Y
41671,0.33,650,64127,U,U,U,N
41714,0,840,64134,U,B,M,N
41911,0.2,1850,64113,U,B,M,N
41734,0.33,1120,64123,U,U,F,N
41964,0.52,640,64114,U,W,F,N
41853,0.98,650,64127,U,U,U,N
42003,0.67,403,64134,Y,B,M,N
41925,0.5,1188,64133,U,U,F,N
41864,0.56,1401,64155,U,W,F,N
41663,0.79,640,64130,U,,,N
41944,0.75,650,64127,U,U,U,N
41941,0.94,801,64106,N,B,M,N
41933,0.88,1188,64118,U,U,U,N
41912,0.63,302,64128,U,B,M,Y
41786,0.66,1849,64117,U,U,U,N
41707,0.96,802,64118,Y,W,F,N
41843,0.76,2655,64126,U,B,F,N
41846,0.79,840,64124,Y,W,M,N
41719,0.95,802,64130,Y,W,F,N
41878,0.99,670,64124,U,W,M,N
41756,0.87,403,64130,Y,B,M,N
41860,0.89,802,64132,U,B,M,N
41718,0.71,1401,64155,N,A,M,N
41901,0.93,1850,,U,,,N
41821,0.12,1850,64111,U,B,M,N
41641,0.67,640,64138,U,U,U,N
41733,0.59,630,64130,U,,,N
41642,0.68,630,64155,U,,,N
41848,0.96,1401,64111,U,U,U,N
41791,0.58,2601,,U,U,U,N
41938,0.32,840,64109,U,,,N
41915,0.59,1849,64132,U,,,N
41941,0.77,801,64128,N,W,M,N
41832,0.44,670,64131,U,U,U,N
41914,0.04,403,64151,Y,W,M,N
41710,0.63,2601,,N,W,M,N
41999,0.01,401,64109,N,B,F,N
41946,0.38,1198,64156,U,W,F,N
41792,0.75,802,64127,Y,I,F,N
41917,0.58,702,64109,U,W,M,N
41802,0.95,840,64130,U,,,N
41893,0.44,630,64151,N,U,M,N
41691,0.9,630,64133,U,,,N
41891,0.58,802,64133,U,W,M,N
41658,0.03,1850,64126,U,,,N
41997,0.63,502,64116,N,W,M,N
41968,0.87,302,64130,U,B,M,Y
41909,0.38,1850,64118,U,W,M,N
41995,0.88,1850,64155,U,W,M,N
41640,0.5,2602,64123,U,W,M,N
41868,0.81,801,64134,U,B,F,N
41658,0.92,1401,64157,N,W,M,N
41762,0,401,64128,N,B,M,Y
41956,0.69,2655,64106,U,B,M,N
41936,0.42,650,64114,U,W,F,N
41284,0.33,690,64133,U,U,U,N
41889,0.04,2100,64108,U,W,M,N
41644,0.63,501,64130,U,U,M,N
41808,0.47,302,64124,U,B,M,Y
41865,0.63,690,64127,U,,,N
41889,0.7,2655,64106,U,,,N
41741,0.84,1401,64126,N,W,M,N
41713,0.71,1401,64138,U,B,M,N
41981,0.64,2601,64130,U,,,N
41930,0.22,801,64130,U,B,F,N
41781,0.73,2601,64155,U,W,F,N
41858,0.72,1849,64130,U,,,N
41800,0.33,501,,U,U,U,N
41790,0.89,702,64153,U,W,F,N
41773,0.74,1401,64112,U,U,U,N
41775,0.48,801,64111,U,W,M,N
41769,0.42,501,64133,U,U,U,N
41833,0.38,501,64108,U,U,U,N
41956,0.17,702,64133,U,U,U,N
41993,0.08,840,64105,N,B,M,N
41772,0.42,690,64130,U,W,F,N
41999,0.53,702,64124,U,U,U,N
41915,0.56,610,64134,U,B,F,N
41832,0.94,1849,,U,B,F,N
41788,0.01,302,64134,N,W,F,Y
41884,0.56,1198,64127,U,U,U,N
41646,0.51,2040,64111,U,W,F,N
41703,0.06,1401,64108,U,,,N
41803,0.79,802,64117,Y,W,F,N
41774,0.27,640,64111,U,W,F,N
41909,0.54,670,64106,U,U,U,N
41693,0,302,64123,U,W,M,N
41872,0.91,1401,64131,U,B,M,N
41961,0.65,1002,64155,N,B,F,N
41748,0.87,501,64127,U,B,M,N
41782,0.54,501,64133,N,W,M,N
41798,0.96,1401,64111,U,,,N
41816,0.88,640,64111,U,W,M,N
41862,0.53,630,64111,U,,,N
41944,0.92,702,64114,U,B,F,N
41698,0.75,702,64153,N,U,U,N
41692,0.88,670,64112,U,U,U,N
41801,0.63,690,64157,N,W,M,N
41843,0.93,1650,64124,U,,,N
41845,0.58,501,64131,U,B,F,N
41806,0.31,501,64124,N,W,M,N
41976,0.96,501,64127,U,W,F,N
41898,0.88,640,64113,U,U,U,N
41804,0.84,403,64109,Y,B,M,N
41908,0.51,1648,64111,U,,,N
41794,0.59,630,64116,N,B,M,N
41705,0.69,702,64154,N,U,U,N
41929,0.63,501,64114,U,U,U,N
41832,0.97,2402,64128,N,B,M,N
41745,0.98,501,64134,U,W,F,N
41694,0.61,2655,64128,U,,,N
41901,0.34,640,64119,N,U,U,N
41698,0.64,650,64109,U,B,M,N
41996,0.82,799,64118,U,U,U,N
41976,0.98,401,64125,N,W,M,Y
41743,0.54,650,64111,U,U,U,N
41853,0.53,640,64111,U,U,U,N
41986,0.07,2402,64127,U,B,M,N
41882,0.77,1401,64133,U,W,F,N
41685,0.5,802,64155,Y,W,M,N
41881,0.75,1849,64138,U,B,M,N
41855,0.65,702,64138,U,B,M,N
41674,0.34,690,64155,N,W,F,N
41699,0.15,1849,64123,U,B,M,N
41992,0.97,801,64123,U,,,N
42001,0.5,1401,64155,U,U,U,N
41977,0.98,702,64127,U,B,F,N
41911,0.88,1401,64137,U,U,U,N
41951,0.29,640,64123,U,U,U,N
41755,0.1,501,64138,U,W,F,N
41817,0.63,630,64145,U,B,F,N
41798,0.58,1850,64106,U,,,N
41805,0.36,403,64110,Y,W,F,Y
41921,0.71,702,64117,U,W,F,N
41852,0.05,2655,64106,U,,,N
41882,0.65,403,64131,U,B,F,N
41864,0.44,2402,64110,U,B,M,N
41906,0.75,2655,64124,U,,,N
41783,0.08,1849,64130,U,B,M,N
41956,0.47,802,64123,U,W,M,N
41901,0.36,2601,,U,U,U,N
41697,0.28,702,64119,N,U,U,N
41980,0.78,401,64126,U,B,M,Y
41889,0.14,302,64123,U,B,M,Y
41809,0.85,1850,64127,U,,,N
41928,0.97,301,64106,U,W,M,N
41661,0.78,403,64127,Y,B,F,N
41694,0.5,501,64118,Y,B,F,N
41694,0.61,801,64128,N,B,F,N
41974,0.44,690,64119,U,U,U,N
41986,0.08,403,64155,Y,A,M,N
41873,0.57,670,64131,U,B,M,N
41879,0.87,670,64105,U,U,U,N
41863,0.69,501,64127,U,U,U,N
41820,0.3,501,64134,U,W,M,N
41834,0.36,801,64116,N,W,F,N
41647,0.5,501,64124,U,W,M,N
41759,0.74,799,64123,U,U,U,N
41819,0.21,301,64127,U,W,M,N
41976,0.14,690,64127,U,U,U,N
41937,0.75,501,64146,U,W,F,N
41683,0.62,630,64157,U,,,N
41862,0.92,1401,64132,U,U,U,N
41800,0.68,630,64111,U,U,U,N
41698,0.33,1401,64105,U,,,N
41917,0.09,2601,64128,U,W,M,N
41738,0.92,650,64132,U,U,U,N
41949,0.8,802,64126,U,,,N
41761,0.98,640,64111,U,U,U,N
41918,0.75,403,64151,Y,W,M,N
41955,0.9,690,64132,U,,,N
41331,0.33,1198,64130,U,U,U,N
41763,0.94,802,64134,Y,B,M,N
41920,0.29,702,64134,U,U,U,N
41741,0.11,1849,64128,U,,,N
41678,0.08,801,64111,N,W,M,N
41946,0.88,650,64131,U,U,U,N
41667,0.58,2601,64106,U,U,U,N
41836,0.81,302,64132,U,W,M,Y
41647,0.95,1401,64112,N,W,F,N
41874,0.58,210,64129,U,B,M,N
41656,0.55,301,64116,U,W,F,N
41938,0.83,3073,64123,U,B,F,N
41791,0.69,840,64124,U,,,N
41761,0.34,2655,64133,U,,,N
41749,0.83,690,64129,U,,,N
41687,0.99,501,64130,U,W,M,N
41952,0.04,802,64111,U,U,F,N
41691,0.87,2601,64106,U,,,N
41757,0.75,640,64112,U,U,U,N
41920,0.63,650,64125,U,,,N
41853,0.88,2664,64112,N,B,F,N
41732,0.45,670,64123,U,W,M,N
41715,0.98,2601,64138,U,B,F,N
41971,0.71,502,64161,U,,,N
41843,0.74,1651,64106,U,,,N
41756,0.5,502,64120,U,,,N
41926,0.86,2040,64134,Y,B,M,N
41966,0.68,2601,64109,U,U,U,N
41876,0.47,2655,64111,U,,,N
41861,0.58,670,64111,U,B,M,N
41882,0.83,650,64109,U,B,F,N
41906,0.96,640,64151,N,U,U,N
41723,0.94,302,64134,U,B,M,Y
41898,0.63,670,64113,U,B,M,N
41828,0.97,2655,64133,U,W,F,N
41722,0.08,702,64124,U,U,U,N
41914,0.23,690,64153,N,U,U,N
41653,0.96,1401,64151,N,U,U,N
41784,0.88,670,64111,U,B,M,N
41750,0.84,301,64116,U,A,F,N
41694,0.1,301,64109,N,B,M,N
41984,0.72,2402,64124,U,,,N
41972,0.58,640,64137,U,U,U,N
41985,0.79,1401,64158,U,W,F,N
41604,0.77,1120,64152,N,W,M,N
41886,0.31,1849,64128,U,,,N
41883,0.13,801,64111,N,B,F,N
41901,0.71,640,64117,U,W,F,N
41912,0.98,802,64127,Y,B,F,N
41963,0.79,1401,64106,U,U,U,N
41646,0.75,630,64111,U,,,N
41978,0.44,501,,U,W,M,N
41994,0.83,702,64124,U,W,F,N
41927,0.32,2601,64106,U,,,N
41782,0.51,801,64118,U,W,M,N
41716,0.41,302,64123,U,B,M,N
41548,0,1750,64119,U,W,F,N
41879,0.76,801,,N,W,F,N
41862,0.42,1401,64128,N,B,F,N
41788,0.46,2001,64153,N,W,F,N
41781,0.04,301,64130,N,B,M,N
41655,0.61,2601,64106,U,,,N
41743,0.91,1849,64132,U,W,F,N
41734,0.17,630,64133,U,B,M,N
41698,0.77,702,64111,U,U,F,N
41715,0.88,1401,64118,N,U,U,N
41935,0.5,840,64110,U,B,M,N
41948,0.56,1849,64128,N,B,F,N
41875,0.79,650,64127,U,U,U,N
41934,0.27,501,64132,U,B,M,N
41769,0.76,801,64109,U,B,F,N
41969,0.94,2601,64111,N,B,M,N
41725,0.44,501,64123,N,W,F,N
41671,0.52,501,64113,U,U,U,N
41967,0.85,2001,64117,Y,W,F,N
41897,0.96,690,64130,U,U,U,N
41885,0.42,1401,64117,U,W,F,N
41752,0.52,802,64110,Y,B,F,N
41654,0.5,831,64132,U,U,U,N
41703,0.82,702,64130,U,B,F,N
41853,0.03,302,64111,U,B,M,Y
41730,0.79,1401,64118,U,W,M,N
41793,0.33,1401,64117,U,U,U,N
41900,0.82,801,64155,N,W,F,N
41654,0.79,670,64127,N,B,M,N
41712,0.62,2601,64130,U,B,M,N
41734,0.11,1849,64110,U,,,N
41879,0.71,801,64128,U,W,M,N
41955,0,702,64124,N,U,U,N
,,702,64123,U,W,M,N
41936,0,1201,64116,U,,,N
41825,0.59,630,64109,U,,,N
41811,0.03,640,64118,U,W,F,N
41779,0.62,801,64130,N,B,F,N
41771,0.5,650,64153,U,,,N
41967,0.46,501,64130,U,U,U,N
41711,0.35,650,64131,U,U,U,N
41823,0.5,670,64114,U,W,M,N
41902,0.03,801,64124,N,B,M,N
41709,0.72,403,64130,Y,B,F,Y
41727,1,1849,64130,U,B,M,N
41846,0.02,2655,64106,U,,,N
41989,0.62,2402,64134,U,B,F,N
41932,0.7,501,64125,U,U,U,N
41864,0.68,702,64109,U,,,N
41873,0.75,802,64127,U,B,F,N
41975,0.46,2601,64138,U,W,F,N
41775,0.86,1850,64126,U,W,M,N
41945,0,640,64109,U,B,M,N
41724,0.67,1849,64110,U,,,N
41940,0.77,502,64133,U,,,N
41641,0.66,2041,64155,U,W,M,N
41939,0.67,2100,,U,W,M,N
41731,0.64,1849,64108,U,B,M,N
41849,0.98,1401,64116,U,B,M,N
41877,0.35,801,64138,N,B,M,N
41739,0.77,702,64127,U,W,F,N
41879,0.71,1401,64108,U,U,U,N
41735,0.03,801,64124,U,W,M,N
41637,0.5,670,64130,U,B,F,N
41849,0.5,2601,64106,U,,,N
41992,0.84,401,64133,U,W,F,N
41702,0.32,702,64109,U,W,F,N
41754,0.84,801,64105,U,W,M,N
41806,0.65,2041,64133,N,B,F,N
41856,0.75,501,64124,U,W,M,N
41779,0.57,670,64131,U,W,F,N
41716,0.79,401,64134,N,B,M,Y
41776,0.13,401,64138,U,B,F,Y
41671,0.75,650,64130,U,B,F,N
41739,0.9,2601,64118,U,,,N
41718,0.59,690,64155,N,U,M,N
41785,0.3,702,64119,U,U,U,N
41938,0.04,702,64116,N,W,M,N
41749,0.92,840,64130,U,,,N
41779,0.72,1850,64130,U,B,M,N
41841,0.72,840,64127,U,,,N
42000,0.13,1401,64138,U,B,F,N
41615,0.4,1170,64111,U,B,M,N
41732,0.63,1198,64155,N,U,U,N
41818,0.75,502,64134,U,U,U,N
41986,0.07,1401,64127,U,B,M,N
41904,0.46,403,64127,U,W,M,N
41708,0.42,1401,64134,U,B,F,N
41654,0.33,650,64119,N,U,U,N
41735,0.82,630,64134,U,,,N
41663,0.82,1002,64131,U,U,U,N
41695,0.56,1401,64130,U,B,M,N
41927,0.06,401,64131,N,W,M,N
41761,0.08,690,64111,U,W,F,N
41819,0.78,670,64108,U,B,F,N
41717,0.98,1401,64114,U,B,M,N
41710,0.1,840,64110,U,,,N
41734,0.74,401,64137,U,B,M,Y
41979,0.58,650,64131,U,W,M,N
41695,0.5,670,64138,U,U,U,N
41859,0.63,650,64152,N,W,M,N
41937,0.09,1401,64108,U,W,M,N
41875,0.38,650,64137,U,W,M,N
41955,0.2,501,64123,U,U,U,N
41783,0.01,2040,64127,U,W,M,N
41798,0.98,401,64124,U,U,U,Y
41834,0.83,501,64130,U,B,F,N
41910,0.67,702,64114,U,U,U,N
41687,0.44,3063,64127,U,B,M,N
41808,0.54,670,,U,W,M,N
41926,0.92,690,64116,N,U,U,N
41864,0.83,403,64118,Y,W,M,Y
41520,0.5,799,64120,U,U,U,N
41866,0.46,640,64117,U,U,U,N
41697,0.93,702,64132,U,B,M,N
41914,0.85,1201,64130,U,,,N
41833,0.93,702,64127,U,B,M,N
41865,0.88,702,64129,U,B,M,N
41680,0.42,702,64138,U,U,U,N
41662,0.81,401,64111,U,U,U,N
41843,0.02,2001,64133,U,W,F,N
41843,0.9,640,64130,U,U,U,N
41741,0.17,2100,64130,U,,,N
41956,0.84,302,64133,U,B,M,Y
41740,0.5,802,64128,U,B,M,Y
41922,0.71,690,64117,U,,,N
41640,0.7,702,64124,U,B,M,N
41720,0.75,501,64134,U,B,F,N
41889,0,702,64117,U,U,U,N
41860,1,302,64123,N,U,U,Y
41881,0.79,802,64131,Y,B,F,N
41976,0.73,640,64105,U,W,F,N
41631,0.5,1122,64151,N,W,F,N
41970,0.96,502,64133,U,B,M,N
41857,0.09,1401,64110,U,B,F,N
41967,0.88,640,64106,U,U,U,N
41873,0.41,1546,64123,U,W,F,Y
41824,0.01,301,64111,U,W,M,N
41927,0.93,403,64129,Y,B,F,N
41929,0.09,502,64132,U,,,N
41950,0.5,670,64151,N,U,U,N
41818,0.63,670,64124,U,B,M,N
41880,0.4,1198,64145,U,W,F,N
41812,0.95,801,64108,U,B,F,N
42000,0.75,840,64128,U,,,N
41982,0.82,401,64131,U,B,F,N
41924,0.79,801,64151,N,W,M,N
41992,0.53,630,64133,U,,,N
41839,0.63,670,64127,U,U,U,N
41691,0.34,690,64127,U,W,M,N
41738,0.75,702,64132,U,U,U,N
41800,0.88,640,64131,U,U,U,N
41943,0.73,640,64157,U,U,U,N
41732,0.63,650,64127,N,U,U,N
41835,0.37,1849,64127,U,,,N
41789,0.44,640,64155,N,U,M,N
41957,0.14,801,64131,N,B,F,N
41788,0.42,640,64114,U,W,F,N
41980,0.78,401,64126,U,B,M,Y
41718,0.5,1120,64127,U,,,N
41654,0.85,501,64145,U,U,U,N
41708,0.46,1198,64117,N,W,F,N
41747,0.92,401,64130,U,B,M,Y
41857,0.96,1401,64127,N,B,F,N
41686,0.03,640,64130,U,W,F,N
41874,0.66,1120,64133,U,,,N
41984,0.09,2040,64152,U,B,F,N
41879,0.65,801,64128,U,B,F,N
41745,0.4,690,64130,U,B,M,N
41717,0.08,2001,64154,U,W,F,N
41754,0.38,1201,64130,U,,,N
41828,0.46,802,64110,U,W,F,N
41825,0.88,2655,64106,U,B,M,N
41796,0.8,501,64130,Y,B,F,N
41768,0.62,1002,64153,U,B,F,N
41871,0.88,1849,64132,U,B,M,N
41767,0.92,501,64131,U,B,M,N
41816,0.1,1850,64127,U,,,N
41656,0.71,690,64129,U,U,U,N
41734,0.04,1401,64106,U,U,U,N
41731,0.72,802,64127,Y,B,M,N
41646,0.94,702,64118,U,W,M,N
41685,0.1,802,64130,Y,B,F,N
41740,0.85,1701,64154,U,W,M,N
41765,0.77,801,,U,B,M,N
41829,0.76,702,64130,U,U,U,N
41806,0.65,801,64123,N,B,M,N
41972,0.47,301,64128,U,B,M,N
41805,0.92,502,64130,U,B,M,N
41650,0.89,302,64108,N,B,M,N
41642,0.36,630,64130,U,,,N
41937,0.02,401,64106,U,B,M,N
41783,0.81,801,64111,U,W,M,N
41678,0.73,630,64158,N,B,F,N
41919,0.4,1401,64123,U,W,M,N
41662,0.5,1001,64119,N,W,F,N
41707,0.97,802,64133,Y,B,F,N
41935,0.88,702,64130,U,W,F,N
41749,0.71,640,64134,U,U,U,N
41811,0.5,1001,64133,U,U,F,N
41790,0.97,702,64123,U,W,F,N
41702,0.26,501,64132,U,B,F,N
41761,0.9,640,64113,U,U,U,N
41715,0.67,2655,64110,U,B,M,N
41874,0.57,650,64106,U,W,F,N
41850,0.89,640,64153,N,A,M,N
41882,0.66,1849,64130,U,,,N
41947,0.69,302,64130,N,W,F,Y
41922,0.5,2041,64157,U,W,F,N
41658,0.91,1849,64128,U,B,M,N
41653,0.66,501,64014,U,W,M,N
41847,0.65,670,64114,U,U,U,N
41802,0.37,502,64130,U,U,U,N
41938,0.75,1001,64126,U,,,N
41843,0.67,690,,U,U,U,N
41790,0.42,501,64133,U,U,U,N
41932,0.23,502,64120,U,U,U,N
41918,0.75,501,64119,N,W,F,N
41847,0.1,802,64127,Y,B,F,N
41791,0.83,702,64110,U,B,F,N
41736,0.79,401,64108,U,B,M,N
41837,0.75,640,64106,U,W,F,N
41718,0.18,501,64131,U,B,F,N
41883,0.1,2402,64106,U,B,M,N
41967,0.35,1401,64130,U,U,U,N
41739,0.98,1849,64106,U,,,N
41766,0.65,2655,64127,U,,,N
41910,0.67,801,,U,A,F,N
41713,0.84,630,64112,U,B,F,N
41746,0.38,702,64110,U,U,U,N
41669,0.86,1849,64126,U,,,N
41901,0.34,640,64132,U,W,M,N
41836,0.5,670,64130,U,,,N
42000,0.93,401,64131,N,B,F,Y
41335,0.33,1188,64134,U,U,U,N
41725,0.65,402,64110,U,B,F,Y
41874,0.99,801,,N,B,M,N
41877,0.24,650,64137,U,W,F,N
41929,0.94,403,64132,U,B,F,N
41801,0.02,2402,64109,U,B,M,N
41817,0.91,801,64111,U,B,M,N
41760,0.33,2601,64134,U,U,U,N
41939,0.05,502,64138,U,,,N
41966,0.13,302,64105,U,U,U,Y
41937,0.08,690,64106,U,U,U,N
41940,0,1001,64106,U,B,F,N
41980,0.95,802,64133,Y,W,M,N
41660,0.99,501,64137,U,U,M,N
41689,0.59,801,64129,U,B,F,N
41751,0.54,702,64130,U,U,U,N
41866,0.63,2601,64155,U,B,M,N
41842,0.63,1120,64132,U,B,M,N
41920,0.5,650,64105,U,U,U,N
